obo_id,label,M
Orphanet:329942,"Transient neonatal multiple acyl-CoA dehydrogenase deficiency",1
Orphanet:329971,"Generalized juvenile polyposis/juvenile polyposis coli",2
Orphanet:33,"Isovaleric acidemia",1
Orphanet:330,"Congenital factor XII deficiency",1
Orphanet:33001,"Lymphedema - distichiasis",1
Orphanet:330041,"Autosomal dominant methemoglobinemia",0
Orphanet:330050,"Lethal encephalopathy due to mitochondrial and peroxisomal fission defect",2
Orphanet:330054,"Congenital cataract - progressive muscular hypotonia - hearing loss - developmental delay",1
Orphanet:3301,"Tetraamelia - multiple malformations",2
Orphanet:3304,"Fallot complex - intellectual disability - growth delay",0
Orphanet:33067,"Metaphyseal chondrodysplasia, Jansen type",1
Orphanet:33069,"Dravet syndrome",3
Orphanet:3307,"Tetrasomy 18p",0
Orphanet:331,"Congenital factor XIII deficiency",2
Orphanet:33108,"Lethal multiple pterygium syndrome",3
Orphanet:33110,"Autosomal agammaglobulinemia",7
Orphanet:331176,"Autosomal recessive severe congenital neutropenia due to G6PC3 deficiency",1
Orphanet:331187,"Immunodeficiency due to MASP-2 deficiency",1
Orphanet:331190,"Immunodeficiency due to ficolin3 deficiency",1
Orphanet:331206,"Severe combined immunodeficiency due to complete RAG1/2 deficiency",2
Orphanet:331223,"Hyper-IgE syndrome",1
Orphanet:331226,"Autosomal recessive hyper-IgE syndrome due to TYK2 deficiency",1
Orphanet:3314,"Thiemann disease, familial form",0
Orphanet:3315,"Thiopurine S-methyltransferase deficiency",1
Orphanet:3317,"Thoracolaryngopelvic dysplasia",0
Orphanet:3319,"Congenital amegakaryocytic thrombocytopenia",1
Orphanet:332,"Congenital intrinsic factor deficiency",1
Orphanet:3320,"Thrombocytopenia - absent radius",1
Orphanet:3322,"Hoyeraal-Hreidarsson syndrome",2
Orphanet:3326,"Thymic-renal-anal-lung dysplasia",0
Orphanet:3327,"Thyrocerebrorenal syndrome",0
Orphanet:3328,"Absent tibia - polydactyly - arachnoid cyst",0
Orphanet:3329,"Tibial aplasia - ectrodactyly",1
Orphanet:333,"Farber lipogranulomatosis",1
Orphanet:3332,"Hypoplastic tibiae - postaxial polydactyly",2
Orphanet:33355,"Reticular dysgenesis",1
Orphanet:33364,Trichothiodystrophy,7
Orphanet:3337,"Primary Fanconi syndrome",2
Orphanet:3338,"Toriello-Carey syndrome",0
Orphanet:3339,"Toriello-Lacassie-Droste syndrome",1
Orphanet:334,"Familial atrial fibrillation",14
Orphanet:3341,"Torticollis - keloids - cryptorchidism - renal dysplasia",0
Orphanet:3342,"Arterial tortuosity syndrome",1
Orphanet:3344,"Weismann-Netter syndrome",0
Orphanet:33445,"Neuroectodermal melanolysosomal disease",1
Orphanet:335,"Congenital fibrinogen deficiency",3
Orphanet:3351,"Trichodental syndrome",0
Orphanet:3352,"Tricho-dento-osseous syndrome",1
Orphanet:3354,"Tricho-oculo-dermo-vertebral syndrome",0
Orphanet:3355,"Trichoodontoonychial dysplasia",0
Orphanet:33572,"5-oxoprolinase deficiency",1
Orphanet:33573,"Gamma-glutamyl transpeptidase deficiency",1
Orphanet:33574,"Gamma-glutamylcysteine synthetase deficiency",1
Orphanet:3361,"Trichodysplasia - xeroderma",0
Orphanet:3363,"Trichomegaly - retina pigmentary degeneration - dwarfism",1
Orphanet:3366,"Isolated trigonocephaly",2
Orphanet:3368,"Trigonocephaly - bifid nose - acral anomalies",0
Orphanet:3369,"Trigonocephaly - short stature - developmental delay",0
Orphanet:337,"Fibrodysplasia ossificans progressiva",1
Orphanet:3377,"Trismus - pseudocamptodactyly",1
Orphanet:3383,"Humerus trochlea aplasia",0
Orphanet:3387,"Isolated anterior cervical hypertrichosis",0
Orphanet:3389,Tuberculosis,6
Orphanet:3390,"Proximal tubulopathy - diabetes mellitus - cerebellar ataxia",0
Orphanet:3404,"Ulbright-Hodes syndrome",0
Orphanet:3406,"Ulerythema ophryogenesis",1
Orphanet:3408,"Upington disease",0
Orphanet:3409,"Urban-Rogers-Meyer syndrome",0
Orphanet:3411,"Double uterus - hemivagina - renal agenesis",0
Orphanet:3412,"VACTERL with hydrocephalus",1
Orphanet:34149,"Autosomal dominant medullary cystic kidney disease with or without hyperuricemia",2
Orphanet:3416,"Hyperostosis corticalis generalisata",2
Orphanet:3417,"Van den Bosch syndrome",0
Orphanet:342,"Familial Mediterranean fever",1
Orphanet:3421,"Cerebroretinal vasculopathy",1
Orphanet:34217,"Naxos disease",1
Orphanet:3424,"Velo-facial-skeletal syndrome",0
Orphanet:3426,"Double outlet right ventricle",6
Orphanet:3429,"Verloove Vanhorick-Brubakk syndrome",0
Orphanet:343,"Hyperimmunoglobulinemia D with periodic fever",1
Orphanet:3434,"MMEP syndrome",0
Orphanet:3439,"Von Voss-Cherstvoy syndrome",0
Orphanet:3440,"Waardenburg syndrome",4
Orphanet:3447,"Weaver syndrome",1
Orphanet:3449,"Weill-Marchesani syndrome",3
Orphanet:3450,"Weissenbacher- Zweymuller syndrome",0
Orphanet:3451,"West syndrome",7
Orphanet:34514,"Autosomal recessive limb-girdle muscular dystrophy type 2G",1
Orphanet:34515,"Autosomal recessive limb-girdle muscular dystrophy type 2I",1
Orphanet:34516,"Autosomal dominant limb-girdle muscular dystrophy type 1D",1
Orphanet:34520,"Congenital muscular dystrophy with integrin alpha-7 deficiency",1
Orphanet:34521,"Distal myopathy with early respiratory muscle involvement",0
Orphanet:34526,"Familial primary hypomagnesemia",1
Orphanet:34527,"Familial primary hypomagnesemia with normocalciuria and normocalcemia",2
Orphanet:34528,"Autosomal dominant primary hypomagnesemia with hypocalciuria",1
Orphanet:3453,"Autoimmune polyendocrinopathy type 1",1
Orphanet:3454,"Intellectual disability-developmental delay-contractures syndrome",1
Orphanet:3455,"Wiedemann-Rautenstrauch syndrome",1
Orphanet:3456,"Wildervanck syndrome",0
Orphanet:34587,"Glycogen storage disease due to LAMP-2 deficiency",1
Orphanet:3459,"Wilson-Turner syndrome",2
Orphanet:34592,"Immunodeficiency by defective expression of HLA class 1",3
Orphanet:3460,"Torg-Winchester syndrome",2
Orphanet:3463,"Wolfram syndrome",2
Orphanet:3464,"Woodhouse-Sakati syndrome",1
Orphanet:3466,"WT limb-blood syndrome",0
Orphanet:3467,"Hereditary xanthinuria",2
Orphanet:347,"Frasier syndrome",1
Orphanet:3471,"Young syndrome",0
Orphanet:3472,"Yunis-Varon syndrome",1
Orphanet:3473,"Zimmermann-Laband syndrome",3
Orphanet:3474,"CHIME syndrome",1
Orphanet:348,"Fructose-1,6-bisphosphatase deficiency",1
Orphanet:349,Fucosidosis,1
Orphanet:35,"Propionic acidemia",2
Orphanet:35069,"Infantile neuroaxonal dystrophy",1
Orphanet:35078,"T-B+ severe combined immunodeficiency due to JAK3 deficiency",1
Orphanet:35093,"Isolated scaphocephaly",3
Orphanet:35098,"Isolated plagiocephaly",1
Orphanet:35099,"Isolated brachycephaly",2
Orphanet:351,Galactosialidosis,1
Orphanet:35107,Desmosterolosis,1
Orphanet:35120,"Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency",1
Orphanet:35121,"Acid phosphatase deficiency",0
Orphanet:35122,"Congenital sucrase-isomaltase deficiency",1
Orphanet:35173,"X-linked dominant chondrodysplasia punctata",1
Orphanet:352,Galactosemia,3
Orphanet:352328,"MEGDEL syndrome",1
Orphanet:352333,"Congenital ichthyosis - intellectual disability - spastic quadriplegia",1
Orphanet:352403,"Spectrin-associated autosomal recessive cerebellar ataxia",1
Orphanet:352447,"Progressive external ophthalmoplegia - myopathy - emaciation",1
Orphanet:352470,"Mitochondrial DNA deletion syndrome with progressive myopathy",1
Orphanet:352479,"Autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency",2
Orphanet:352490,"Autism spectrum disorder due to AUTS2 deficiency",1
Orphanet:352563,"Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency",1
Orphanet:352577,"Severe feeding difficulties - failure to thrive - microcephaly due to ASXL3 deficiency",1
Orphanet:352582,"Familial infantile myoclonic epilepsy",2
Orphanet:352596,"Progressive myoclonic epilepsy with dystonia",1
Orphanet:352654,"Early-onset progressive neurodegeneration - blindness - ataxia - spasticity",1
Orphanet:352657,"Hereditary benign intraepithelial dyskeratosis",0
Orphanet:352662,"Corneal intraepithelial dyskeratosis with palmoplantar hyperkeratosis and laryngeal dyskeratosis",1
Orphanet:352670,"Autosomal dominant intermediate Charcot-Marie-Tooth disease type F",1
Orphanet:352675,"X-linked Charcot-Marie-Tooth disease type 6",1
Orphanet:352682,"Cobblestone lissencephaly without muscular or ocular involvement",1
Orphanet:352709,"CLN13 disease",1
Orphanet:352712,"Facial dysmorphism - immunodeficiency - livedo - short stature",1
Orphanet:352718,"Progressive retinal dystrophy due to retinol transport defect",1
Orphanet:352731,"Oculocutaneous albinism type 1",1
Orphanet:352737,"Temperature-sensitive oculocutaneous albinism type 1",1
Orphanet:352740,"Ocular albinism with congenital sensorineural deafness",2
Orphanet:352745,"Oculocutaneous albinism type 7",1
Orphanet:353,"Autosomal recessive limb-girdle muscular dystrophy type 2C",1
Orphanet:353217,"Epileptic encephalopathy with global cerebral demyelination",1
Orphanet:353220,"Familial primary localized cutaneous amyloidosis",2
Orphanet:353277,"Rubinstein-Taybi syndrome due to CREBBP mutations",1
Orphanet:353281,"Rubinstein-Taybi syndrome due to 16p13.3 microdeletion",0
Orphanet:353284,"Rubinstein-Taybi syndrome due to EP300 haploinsufficiency",1
Orphanet:353298,"Roifman syndrome",0
Orphanet:353327,"Congenital myasthenic syndromes with glycosylation defect",2
Orphanet:354,"GM1 gangliosidosis",1
Orphanet:355,"Gaucher disease",2
Orphanet:356,"Gerstmann-Straussler-Scheinker syndrome",1
Orphanet:35612,Nanophthalmia,2
Orphanet:35656,"Coenzyme Q10 deficiency",2
Orphanet:35664,"ALDH18A1-related De Barsy syndrome",1
Orphanet:35688,"Madelung deformity",1
Orphanet:35689,"Primary lateral sclerosis",0
Orphanet:35696,"Mitochondrial disorder due to a defect in mitochondrial protein synthesis",3
Orphanet:356961,SLC35A2-CDG,1
Orphanet:356978,"D,L-2-hydroxyglutaric aciduria",1
Orphanet:35698,"Mitochondrial DNA depletion syndrome",2
Orphanet:356996,"Intellectual disability - hypotonia - spasticity - sleep disorder",1
Orphanet:357001,"19p13.13 microdeletion syndrome",0
Orphanet:357008,"Atypical hemolytic-uremic syndrome with DGKE deficiency",1
Orphanet:35701,"3-hydroxy-3-methylglutaryl-CoA synthase deficiency",1
Orphanet:35704,"Arginine:glycine amidinotransferase deficiency",1
Orphanet:357043,"Amyotrophic lateral sclerosis type 4",1
Orphanet:357058,"Autosomal recessive cutis laxa type 2A",1
Orphanet:35706,"Glutaric acidemia type 3",1
Orphanet:357064,"Autosomal recessive cutis laxa type 2B",1
Orphanet:357074,"Autosomal recessive cutis laxa type 2, classic type",1
Orphanet:35708,"Aromatic L-amino acid decarboxylase deficiency",1
Orphanet:35710,"Glucose-galactose malabsorption",1
Orphanet:357158,"Mandibulofacial dysostosis - macroblepharon - macrostomia",0
Orphanet:357175,"Short ulna - dysmorphism - hypotonia - intellectual disability",0
Orphanet:357237,"Severe combined immunodeficiency due to CARD11 deficiency",1
Orphanet:357329,"Cryptosporidiosis - chronic cholangitis - liver disease",1
Orphanet:357332,"Syndactyly - camptodactyly and clinodactyly of fifth fingers - bifid toes",0
Orphanet:35737,"Morning glory syndrome",1
Orphanet:358,"Gitelman syndrome",1
Orphanet:35858,"Gräsbeck-Imerslund disease",1
Orphanet:35878,"Hyperinsulinism-hyperammonemia syndrome",1
Orphanet:35909,"Combined deficiency of factor V and factor VIII",2
Orphanet:35981,Polymicrogyria,1
Orphanet:36,"Acrocallosal syndrome",1
Orphanet:361,"Familial glucocorticoid deficiency",4
Orphanet:363300,"Genetic intractable diarrhea of infancy",1
Orphanet:363396,"High myopia-sensorineural deafness syndrome",1
Orphanet:363400,"Severe neurodegenerative syndrome with lipodystrophy",1
Orphanet:363409,"Fetal akinesia-cerebral and retinal hemorrhage syndrome",1
Orphanet:363412,"Hypomyelination with brain stem and spinal cord involvement and leg spasticity",1
Orphanet:363417,"Temtamy preaxial brachydactyly syndrome",1
Orphanet:363424,"Hypotonia-cerebral atrophy-hyperglycinemia syndrome",1
Orphanet:363429,"Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome",1
Orphanet:363432,"Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency",1
Orphanet:363444,"Developmental delay-microcephaly-facial dysmorphism syndrome, Hutterite type",1
Orphanet:363447,"Autosomal dominant childhood-onset proximal spinal muscular atrophy",2
Orphanet:363454,"Autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures",1
Orphanet:363523,"Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome",1
Orphanet:363528,"Intellectual disability-strabismus syndrome",1
Orphanet:363540,"Leukoencephalopathy with mild cerebellar ataxia and white matter edema",1
Orphanet:363543,"Autosomal recessive limb-girdle muscular dystrophy due to desmin deficiency",0
Orphanet:36355,"P2Y12 defect",1
Orphanet:363611,"Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome",1
Orphanet:363623,"Autosomal recessive limb-girdle muscular dystrophy type 2T",1
Orphanet:363649,"Mandibular hypoplasia-deafness-progeroid syndrome",1
Orphanet:363654,"X-linked parkinsonism-spasticity syndrome",1
Orphanet:363665,"Acroosteolysis-keloid-like lesions-premature aging syndrome",1
Orphanet:36367,"Distal monosomy 1q",1
Orphanet:363686,"Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome",1
Orphanet:363694,"Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome",1
Orphanet:363700,"Neurofibromatosis type 1 due to NF1mutation or intragenic deletion",1
Orphanet:363705,"Craniofaciofrontodigital syndrome",0
Orphanet:363710,"Spinocerebellar ataxia type 37",1
Orphanet:363727,"X-linked dyserythropoetic anemia with abnormal platelets and neutropenia",1
Orphanet:363741,"Colobomatous microphthalmia-obesity-hypogenitalism-intellectual disability syndrome",0
Orphanet:36383,"Familial vascular leukoencephalopathy",0
Orphanet:36386,"Hereditary sensory and autonomic neuropathy type 1",5
Orphanet:36387,"Generalized epilepsy with febrile seizures-plus",7
Orphanet:363972,"Noonan syndrome-like disorder with juvenile myelomonocytic leukemia",1
Orphanet:363981,"Charcot-Marie-Tooth disease type 4B3",1
Orphanet:363989,"Familial benign flecked retina",1
Orphanet:363992,"Ichthyosis-short stature-brachydactyly-microspherophakia syndrome",1
Orphanet:364,"Glycogen storage disease due to glucose-6-phosphatase deficiency",2
Orphanet:364028,"X-linked intellectual disability due to GRIA3 anomalies",1
Orphanet:364055,"Severe early-childhood-onset retinal dystrophy",2
Orphanet:364063,"Infantile epileptic-dyskinetic encephalopathy",1
Orphanet:364574,"Acrofacial dysostosis",1
Orphanet:364577,"Intellectual disability-brachydactyly-Pierre Robin syndrome",0
Orphanet:365,"Glycogen storage disease due to acid maltase deficiency",1
Orphanet:366,"Glycogen storage disease due to glycogen debranching enzyme deficiency",1
Orphanet:367,"Glycogen storage disease due to glycogen branching enzyme deficiency",1
Orphanet:368,"Glycogen storage disease due to muscle glycogen phosphorylase deficiency",1
Orphanet:36899,"Myoclonus-dystonia syndrome",2
Orphanet:369,"Glycogen storage disease due to liver glycogen phosphorylase deficiency",1
Orphanet:369837,"Intellectual disability-seizures-hypotonia-ophthalmologic-skeletal anomalies syndrome",1
Orphanet:369840,"Autosomal recessive limb-girdle muscular dystrophy type 2S",1
Orphanet:369847,"Intellectual disability-hyperkinetic movement-truncal ataxia syndrome",1
Orphanet:369852,"Recurrent infections-myelofibrosis-nephromegaly syndrome",1
Orphanet:369861,"Congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome",1
Orphanet:369867,"Autosomal recessive intermediate Charcot-Marie-Tooth disease type C",1
Orphanet:369891,"Cardiac anomalies-developmental delay-facial dysmorphism syndrome",2
Orphanet:369894,"Early infantile epileptic encephalopathy without suppression burst",1
Orphanet:369897,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with variable craniofacial anomalies",1
Orphanet:369902,"Orofaciodigital syndrome type 14",1
Orphanet:369913,"Combined oxidative phosphorylation defect type 17",1
Orphanet:369920,"Pontocerebellar hypoplasia type 9",1
Orphanet:369929,"Aldosterone-producing adenoma with seizures and neurological abnormalities",1
Orphanet:369939,"Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome",1
Orphanet:369942,CADDS,1
Orphanet:369950,"Intellectual disability-seizures-macrocephaly-obesity syndrome",1
Orphanet:369955,"Methylmalonic acidemia with homocystinuria, type cblJ",1
Orphanet:369962,"Methylmalonic acidemia with homocystinuria, type cblX",1
Orphanet:369970,"Microcornea-myopic chorioretinal atrophy-telecanthus syndrome",1
Orphanet:369992,"Severe dermatitis-multiple allergies-metabolic wasting syndrome",1
Orphanet:369999,"Diffuse palmoplantar keratoderma with painful fissures",1
Orphanet:37,"Acrodermatitis enteropathica",1
Orphanet:370,"Glycogen storage disease due to phosphorylase kinase deficiency",1
Orphanet:370002,"Focal palmoplantar keratoderma with joint keratoses",1
Orphanet:370006,"Hypothalamic insufficiency-secondary microcephaly-visual impairment-urinary anomalies",1
Orphanet:370010,"Intellectual disability-facial dysmorphism-hand anomalies syndrome",1
Orphanet:370022,"Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome",1
Orphanet:370079,"Proximal 16p11.2 microduplication syndrome",0
